LocationId,LocationExternalId,LocationName,LastModifiedDate,LastModifiedByEmployeeId,LastModifiedByEmployeeExternalId,Status,Contact,Address,TimeZone,StartOfWeek,LocationType,LocationSubType,ParentLocationId,EffectiveDate
efdd1ec5-d3e9-4230-b9e8-664e7415bfef,6215,6215 N Wesley Chapel,2024-09-24T13:45:18,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,TampaEast,2022-08-05
f39367ca-7c05-4114-89f0-fcf8132a66bb,Albany,Albany,2024-07-18T12:55:59,System,System,ENABLED,,,America/New_York,Sunday,District,,Northeast,
f9ce413c-aa34-41dc-b025-79f4ed92be9b,76000,WowTown - Operations,2024-12-23T17:17:13,System,System,ENABLED,,,America/New_York,Sunday,LocationGroup,Real,WOWTOWN,2024-01-01
fe61a826-f33d-4e30-bd07-478e9798c7e3,8023,8023 Ocean Township,2024-08-30T19:56:59,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,NewJerseyShore,2020-01-01
05eb6758-1909-4c11-a49a-c9413bceaa6d,6019,6019 Orange City,2024-08-30T19:56:34,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,OrlandoNorth,2021-01-01
0bdd0954-3de5-4097-ae0a-0b09e3990864,8009,8009 Hempstead,2024-08-30T19:56:59,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,LongIslandWest,2021-01-01
1128b471-bdc3-43dc-b769-b15af5877b66,6066,6066 Plaza at Cirtrus Park,2024-07-18T12:58:09,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,TampaEast,2020-01-01
1be9a024-7596-44af-8c58-fc152e3f911c,Syracuse,Syracuse,2024-07-18T12:56:00,System,System,ENABLED,,,America/New_York,Sunday,District,,Northeast,
1ec300ea-3497-4ee4-b3bf-59e09d59245d,8152,8152 DuBois,2024-08-30T19:57:18,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,PittsburghEast,2023-06-01
2154fc8e-89cc-4936-8337-d16e12de9fdc,6167,6167 Coconut Grove,2024-08-30T19:56:42,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,MiamiSouth,2023-08-01
247507ae-453f-4b66-8a3f-f6a4c5ca4934,6056,6056 Chamblee,2024-08-30T19:56:36,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,AtlantaNorth,2021-01-01
2da5e21e-7f37-48d2-b23e-523fe7a29995,8120,8120 Bensonhurst,2024-08-30T19:57:05,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,Brooklyn,2022-10-28
38808277-0aa7-4339-b679-b9d4f3549adb,WOWTOWNDIV,WowTown Division,2024-12-23T17:17:26,System,System,ENABLED,,,America/New_York,Sunday,UpperField,,af94ff12-c30a-4bf3-aac6-dedf66ce1e13,
3a738468-db75-48bb-8623-21631e74f3c4,7093,7093 The Maxwell,2024-09-24T13:45:24,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,ChicagoCentral,2022-08-05
3f998511-1a33-4a56-9932-4485a61fe417,921,921 Seminole Mall,2024-07-18T12:57:56,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,TampaWest,2020-01-01
41619122-1532-4952-bddb-f297ec00218a,344,344 Levittown,2024-08-30T19:55:32,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,LongIslandWest,2020-01-01
4177f64b-1759-49df-8083-f6d30ec032d1,8150,8150 Maspeth,2024-08-30T19:57:06,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,Queens,2023-07-01
45415b96-ced7-44ac-ab42-d04c3edc4def,5128,5128 Pleasonton,2024-08-30T19:56:31,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,TexasSouth,2023-06-01
47394bb0-8a29-4453-9d3d-904381b5a975,3089,3089 Phoenix Prem Outlets,2024-08-30T19:56:18,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,ArizonaSouth,2024-03-02
513b0c2d-9d61-41da-93a0-a546f5c9b85e,662,662 Jacksonville,2024-08-30T19:55:46,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,NorthCarolinaCoast,2020-01-01
535083ae-a77e-4001-9d51-4040c8ac4c7e,6082,6082 Oak Ridge,2024-08-30T19:56:38,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,Knoxville,2021-07-08
57cde600-961c-4418-b0f3-529700530d58,207,207 Laurel,2024-09-24T13:45:23,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,BaltimoreCentral,2020-01-01
59a81681-9db3-4e9d-b301-b6792d5541c7,313,313 Raritan,2024-08-30T19:55:31,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,NewJerseyWest,2020-01-01
5cd4c0fc-c311-4795-8d36-b1b1d9f5d7dd,4009,4009 West Des Moines,2024-07-18T12:56:20,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,Iowa,2021-01-01
60a502ca-5763-4700-8869-9f12f7b379a6,424,424 Braintree,2024-09-24T13:45:23,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,BostonSouth,2020-01-01
65a051b5-40ec-4d2d-b7e6-034c650434e2,72083,SC-NJ Human Resources,2024-11-19T19:59:53,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,SCNJHUMANRESOURCES,2024-01-01
692c04ce-e866-4c07-8a09-e0596aa0cab1,6139,6139 Sawgrass Mills,2024-08-30T19:56:41,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,FortLauderdaleNorth,2021-09-09
702c44d6-7469-427b-a8c8-9b62604ad870,353,353 Broadway Plaza,2024-09-24T13:45:29,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,Bronx,2020-01-01
77602de0-169d-46c4-8fc0-5a84d78822a2,4071,4071 Marketplace,2024-09-24T13:45:25,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,TheDakotas,2023-06-01
78e92237-f473-4cb2-8e3f-3187ca1933a1,ClevelandWest,Cleveland West,2024-07-18T12:55:53,System,System,ENABLED,,,America/New_York,Sunday,District,,GreatLakes,
7db5ba9b-ecc4-48ce-bc7f-32ace72a37d7,7134,7134 Neenah,2024-08-30T19:56:56,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,Wisconsin,2023-07-01
84e406f4-8846-4e9f-9c02-bd275aa5a81f,8159,8159 Amsterdam,2024-08-30T19:57:07,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,Albany,2023-05-01
87996bb5-93f0-493b-a3a6-de7897616e42,535,535 Zanesville,2024-07-18T12:57:03,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,Columbus,2020-01-01
8b750e4e-2b97-4785-9b6b-9a3087bf2978,7074,7074 Glasgow,2024-08-30T19:56:53,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,KentuckyWest,2022-04-01
9018cd21-1966-4b14-8a95-d3317cfa1662,3094,3094 Wheat Ridge,2024-08-30T19:56:18,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,ColoradoNorth,2024-03-02
9150ae9c-85f9-4f10-aee8-b19a84b2c86b,6178,6178 South Lakeland,2024-08-30T19:56:43,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,OrlandoWest,2022-03-11
95ab269e-f70e-482e-a9f9-3d1c8e39bc0c,201,201 Arundel Mills,2024-09-24T13:45:24,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,BaltimoreCentral,2020-01-01
a2eebfc5-6bc6-47b0-94fb-92459c099b55,8136,8136 Culpeper,2024-08-30T19:57:18,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,WestVirginia,2022-08-05
a52d216e-79ac-4350-8f11-146c6a606af1,664,664 New Bern,2024-09-24T13:45:26,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,NorthCarolinaCoast,2020-01-01
ac7e8bdf-a661-45ed-bd04-ac4d81938214,323,323 Nanuet,2024-07-18T12:56:43,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,NewJerseyMetro,2020-01-01
aeef6fb9-2554-4eb4-9194-d6760df0e98a,434,434 Norwalk,2024-08-30T19:55:35,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,ConnecticutWest,2020-01-01
b3093e09-0458-4cee-aab5-9bcc94af9e67,4052,4052 Derby,2024-08-30T19:56:22,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,Kansas,2021-08-26
b38c6d30-9dfe-4fc0-a1fc-6f7788de5823,8167,8167 Carbondale,2024-08-30T19:57:07,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,PennsylvaniaNortheast,2023-08-01
b9fcd412-f6e2-4c61-8044-c7775b22e1db,677,677 Pooler,2024-08-30T19:55:47,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,GeorgiaCoast,2020-01-01
c54d1445-3f1c-4c42-a4f4-b9acf329e28c,4066,4066 Jamestown,2024-08-30T19:56:23,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,TheDakotas,2023-07-01
caa1a582-0fe9-49ba-944b-d500e524b3cc,5123,5123 Huntsville,2024-08-30T19:56:31,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,HoustonNorth,2022-08-05
d01b0f78-22b8-45e3-b84e-18fd2649d31a,952,952 Millenia Plaza,2024-08-30T19:55:58,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,OrlandoSouth,2020-01-01
d54096db-750b-483e-a9f1-0163f9049fdd,4008,4008 Papillion,2024-07-18T12:57:47,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,Nebraska,2021-01-01
d6857ed0-2514-4714-a6ee-a0770b4a3ab8,318,318 Ramsey,2024-08-30T19:55:31,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,NewJerseyMetro,2020-01-01
d9e3f37a-b2c0-4be1-b9b6-ff721d0f14d4,6154,6154 Crestview,2024-08-30T19:56:42,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,GulfCoast,2023-03-04
e39793f2-567d-4f2f-8d7d-676199e4c1e5,473,473 Watertown,2024-08-30T19:55:37,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,Syracuse,2020-01-01
e7629737-c953-40a3-8768-68b7c079e774,6034,6034 Hialeah Gardens,2024-08-30T19:56:35,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,MiamiNorth,2023-07-01
ee05590f-6147-41a3-bf63-2cac84051525,166,166 Cheltenham,2024-09-24T13:45:30,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,PhiladelphiaEast,2020-01-01
fa4b06ad-035b-4827-bf43-5763714d1321,8122,8122 Jamaica Avenue,2024-09-24T13:45:25,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,Queens,2022-10-28
023c8a14-10a4-42a6-96b3-494acaad3f93,85001,WowTown - FB Marketing,2024-12-23T17:17:14,System,System,ENABLED,,,America/New_York,Sunday,LocationGroup,Real,WOWTOWN,2024-01-01
0ed283dd-04c7-4f26-9112-4b2b4fbf4ee7,4027,4027 Whispering Ridge,2024-07-18T12:57:43,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,Nebraska,2021-01-01
1378ef05-f255-4870-98d7-f61316fa5f6e,3080,3080 Central Park,2024-08-30T19:57:15,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,ColoradoSouth,2024-03-02
1b38c76d-6822-44a6-b61e-e5f40ff068c6,642,642 Northwest Columbia,2024-07-18T12:58:12,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,SouthCarolinaCentral,2020-01-01
1d9e3854-946a-47e1-8e61-37350ea2ee97,8078,8078 Danbury,2024-09-24T13:45:33,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,HudsonValley,2021-03-25
2058410a-d48a-4b48-856d-b4da79d5b36e,6089,6089 West Palm Beach,2024-07-18T12:56:08,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,PalmBeachSouth,2020-01-01
21e38878-0431-4fdf-b09b-dfa38b021fd9,Bronx,Bronx,2024-09-08T21:09:50,System,System,ENABLED,,,America/New_York,Sunday,District,,NewYorkCityMetro,
23225ea1-94ca-4fef-a31f-bef960477145,SCNJMAINTENANCE,SC-New Jersey Maintenance,2024-09-24T13:43:39,System,System,ENABLED,,,America/New_York,Sunday,LocationGroup,Real,SCNJ,2024-01-01
2c9f33e2-a103-4b4e-bab6-b13cfd708397,125,125 Market East,2025-01-13T13:25:31,2a6a48d1-dddb-4cdd-a254-9e08137a8179,241634,ENABLED,,"701 Market St, Philadelphia, PA, 19106",America/New_York,Sunday,Real,Real,PhiladelphiaMetroWest,2020-01-01
2f35a9eb-5d02-4018-bbd4-b2982072fa3d,99000_ET,Eastern - Executive - WowTown,2024-12-23T17:17:22,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,99000,2024-01-01
2f8d4997-81b8-4a17-97a5-d69fe9640de8,8100,8100 607 6th Ave,2024-08-30T19:57:04,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,Manhattan,2023-07-01
30f48a17-f4b6-4add-ba3c-b7d13b372f1a,8056,8056 Bristol,2024-08-30T19:57:01,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,ConnecticutWest,2020-07-09
3138d155-1a00-4c43-9cb9-bce81d37bd6f,9993,Legion 9993 NY Store,2024-07-31T11:59:32,02ef8174-abfe-457c-8de8-c1a0b8f286d6,,ENABLED,,"259 W 42nd St, New York, NY, 10036",America/New_York,Sunday,Real,Real,LegionDistrictL,2022-05-15
336fc024-08d9-4f82-b993-44354c1fde62,103,103 Willow Grove,2024-08-30T19:55:21,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,PhiladelphiaEast,2020-01-01
412db5f5-18c3-41ef-99e8-bfac556d314a,227,227 Martinsburg,2024-08-30T19:55:28,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,BlueRidge,2020-01-01
43d607ef-ce60-494b-9a22-a13139175472,253,253 Springfield,2024-07-18T12:56:18,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,DCWest,2020-01-01
49d30bdb-1a8d-4c63-b13b-e6caeadd990d,914,914 Carrollwood,2024-07-18T12:57:19,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,TampaEast,2020-01-01
4ae3a73f-8e17-4616-8ec3-6d9b1ead9f64,536,536 Westchester,2024-07-18T12:57:44,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,Cincinnati,2021-01-01
4ee914a6-2211-4db7-96af-fa46bffa12ec,116,116 Wynnewood,2024-08-30T19:55:22,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,PhiladelphiaNorthwest,2020-01-01
52d4bcd5-cc7d-49a6-a084-f8e3149cbf4b,6013,6013 Sanford,2024-07-18T12:58:04,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,OrlandoNorth,2021-01-01
65de7f79-24fb-4725-b232-3584bf05cb2d,72073,SC-NJ Transportation,2024-09-24T13:45:36,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,SCNJTRANSPORTATION,2024-01-01
69b49b6b-22aa-4ce0-a4c7-66b22cb4961f,8011,8011 Owings Mills,2024-07-18T12:57:34,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,BaltimoreNorth,2021-01-01
6e8d1240-4d28-41bd-a530-82b33a0bfe71,590,590 Toledo,2024-08-30T19:55:42,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,Toledo,2020-01-01
70e708ae-9a2e-42a5-b532-a555538f5c50,360,360 Atlas Park,2024-09-24T13:45:33,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,Manhattan,2020-01-01
73f6d303-08f7-4410-99fa-f3697094cf03,358,358 Georgetown,2024-09-24T13:45:33,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,Brooklyn,2020-01-01
813d5cc9-64e2-45bf-b75b-a65fa07787c7,83001_ET,Eastern - FB Product Development - WowTown,2024-12-23T17:17:19,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,83001,2024-01-01
81f7b4bd-0f17-4059-8459-893216e8b29c,6020,6020 Palm Bay,2024-08-30T19:56:34,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,PalmBeachNorth,2021-01-01
8cee872b-c51e-49b2-8bfe-93a5b1d367c8,6285,6285 Mt. Juliet,2024-09-24T13:45:31,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,Nashville,2024-01-01
96d2ff5a-dba3-4d42-843b-34a93783095d,329,329 Cedar Knoll,2024-09-24T13:45:35,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,NewJerseyWest,2021-01-01
99d3f280-736e-41b3-9466-69309db0fa4f,591,591 Canton,2024-07-18T12:56:11,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,DetroitSouth,2020-01-01
9a6ff6ca-6188-498f-a550-b94fe4adf51d,72014,SC-GA Retail Office Admin 2,2024-09-22T23:39:20,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,SCGARETAIL,2024-01-01
a607f551-c9d1-4f5e-93d9-58b05d6337bc,902,902 E. Kissimmee,2024-08-30T19:55:55,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,OrlandoWest,2020-01-01
a70bccd6-fc3a-42fc-8e4f-c6253bcf9e29,8200,8200 East Aurora,2024-08-30T19:57:09,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,Buffalo,2024-03-02
af9fdbcb-334a-4268-a15b-89f78b69fc5a,83000_ET,Eastern - Product Development - WowTown,2024-12-23T17:17:19,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,83000,2024-01-01
b08a4fc2-3c56-4b16-a784-b7ef313b7e2e,6140,6140 Pembroke Pines,2024-08-30T19:56:41,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,FortLauderdaleSouth,2021-04-01
bb22250c-25e6-44af-b5a2-23e2720d8668,8054,8054 Pasadena,2024-08-30T19:57:01,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,Delaware,2021-01-01
bfde766d-dd64-4648-b33e-13f8be8b9b00,8127,8127 Grand at Fifth Ave,2024-08-30T19:57:05,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,PittsburghEast,2022-11-11
c65dd8e7-9d8b-4098-97ba-5bcbdcfc2c32,506,506 Fairlawn,2024-08-30T19:57:13,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,ClevelandSouth,2020-01-01
c9af96f8-109c-4575-a324-3860fc448bd6,524,524 Mentor East,2024-08-30T19:57:14,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,ClevelandEast,2020-01-01
ce4c8995-59d8-4486-8f56-e11f7ada130b,7152,7152 West Dearborn,2024-09-24T13:45:36,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,DetroitSouth,2024-02-01
d0309a40-bdde-4d46-9ba0-93949fe26b95,483,483 Dewitt,2024-09-24T13:45:37,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,Syracuse,2020-01-01
d314aaa6-4153-445e-a63c-31442afb6425,186,186 Monroeville,2024-09-24T13:45:31,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,PittsburghEast,2020-01-01
dc8fc297-8df0-46b9-a3ee-b1474276f811,SCGATRANSPORTATION,SC-Georgia Transportation,2024-08-07T14:16:18,System,System,ENABLED,,,America/New_York,Sunday,LocationGroup,Real,SCGA,2024-01-01
dcb61813-8c40-4e06-a604-9b02de88e434,6084,6084 Coral Springs,2024-08-30T19:56:38,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,FortLauderdaleNorth,2023-07-01
e0ab817b-6717-41bc-a227-42e6c7187136,76000_ET,Eastern - Operations - WowTown,2024-12-23T17:17:17,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,76000,2024-01-01
e7e78c11-6176-4889-928d-34875d73488a,251,251 Dakota Crossing,2024-08-30T19:55:29,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,DCWest,2020-01-01
ef9f23f2-bee6-46b5-8998-cfb3bf561b49,6061,6061 Spartanburg,2024-07-18T12:57:40,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,SouthCarolinaWest,2021-01-01
efca76a9-1ceb-49cc-9a6a-d63dd281cddd,553,553 Shelby,2024-07-18T12:57:53,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,DetroitCentral,2020-01-01
f24f4dc8-e7ab-4bc3-a3a8-1f641fe86c79,6060,6060 Gastonia,2024-08-30T19:56:36,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,CharlotteMetro,2021-01-01
f9c2fcaa-9232-4911-af4a-f48f913fcc98,99300_ET,Eastern - Legal - WowTown,2024-12-23T17:17:23,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,99300,2024-01-01
05a18c3d-1574-49ce-848d-2b6362d2a7ab,8098,8098 Mt Olive,2024-09-24T13:45:41,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,NewJerseyWest,2021-08-05
05ffbe04-5a6d-45f9-9111-a387c888daa3,6045,6045 Peachtree City,2024-07-18T12:56:54,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,AtlantaSouth,2021-01-01
0b3eaed1-ab81-4300-a440-e30491adf773,8035,8035 Prince Frederick,2024-07-18T12:56:25,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,DCEAST,2021-01-01
1191c855-3bda-4b37-a23b-20888adec407,8146,8146 Marlborough,2024-08-30T19:57:06,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,BostonNorth,2022-08-05
1467d8fc-d8b7-4454-8d89-50c972d75897,349,349 Stat.Isld Rchmnd Av,2024-08-30T19:55:33,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,NewJerseyNorth,2021-01-01
1d9ef263-b88f-4474-b193-3c7968ace358,284,284 North VA Beach,2024-07-18T12:56:44,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,VirginiaBeach,2020-01-01
260c86df-b77a-4f50-885a-3e1498b43fb5,766,766 Columbus,2024-07-18T12:56:16,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,IndianaSouthwest,2021-01-01
2a004fa7-edf1-476f-90f0-18b443704b89,7030,7030 New Albany,2024-09-24T13:45:42,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,Columbus,2021-01-01
44d4c90a-07f0-45f1-9951-1d46d80dd56c,6062,6062 Savannah,2024-09-24T13:45:41,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,GeorgiaCoast,2021-01-01
45e9356e-6bb0-4d5a-94bb-afe860527bc5,8102,"8102 Ceasar's Bay",2024-09-24T13:45:39,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,Brooklyn,2022-06-03
4677995a-0a74-4bbc-bcf3-d689a3634eb4,8125,8125 Old Bridge,2024-08-30T19:57:05,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,NewJerseyNorth,2022-11-11
5268306f-4d69-4efc-811a-544cb32b58b2,NewJerseySouth,New Jersey South,2024-07-18T12:55:55,System,System,ENABLED,,,America/New_York,Sunday,District,,MidAtlantic,
5c97909a-c13b-40a0-b462-2f132685deba,5157,5157 Friendswood,2024-08-30T19:56:32,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,HoustonEast,2024-01-01
5ede59be-b7f8-4c16-89bf-256f2e051b74,99500_ET,Eastern - Information Technology - WowTown,2024-12-23T17:17:24,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,99500,2024-01-01
63b2ed51-2dc0-4f1c-9d7e-b741ffa17929,919,919 Pembroke West,2024-08-30T19:55:56,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,FortLauderdaleSouth,2020-01-01
64b863ff-5e4b-4eb2-93ce-72f9ea3a432f,146,146 Williamsport,2024-09-24T13:45:41,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,PennsylvaniaNortheast,2020-01-01
7837e2ac-12e1-4519-a3c2-8383ee220de8,72044,SC-GA Maintenance,2024-09-22T23:39:21,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,SCGAMAINTENANCE,2024-01-01
7c4a2c5b-1d12-40aa-878f-8b0884847b0d,6031,6031 West Greensboro,2024-09-24T13:45:38,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,NorthCarolinaCentral,2020-01-01
8851dca0-6181-428e-b945-34d4cc54f39f,72023,SC-NJ Retail Shipping,2024-09-24T13:45:38,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,SCNJRETAIL,2024-01-01
8aeb20bf-8d61-4838-be00-2ede7d06e354,5131,5131 North Richland Hills,2024-08-30T19:56:31,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,DFWWest,2023-07-01
8d33d080-ecd8-4861-8ffa-c82dc06d36c2,404,404 Leominster,2024-08-30T19:55:34,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,CentralMassachusetts,2020-01-01
91b49d4f-c88c-429d-8591-57b3d201d05b,1466,1466 Alameda,2024-08-30T19:56:12,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,SouthBay,2024-03-02
936f62f1-acd9-4fc4-a631-2694519c3cc8,6217,6217 Tullahoma,2024-09-24T13:45:41,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,Nashville,2022-08-05
9df128f3-068f-4784-8793-39ae29ee3f7c,195,195 Erie,2024-08-30T19:55:26,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,PittsburghWest,2020-01-01
a479be45-4729-406e-861b-921c70c7da1a,6176,6176 Shallotte,2024-07-18T12:56:35,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,SouthCarolinaCoast,2021-06-17
a6ef24db-4c4a-41db-9cf5-b1de3ee70507,342,342 Pelham Manor,2024-08-30T19:55:32,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,Bronx,2020-01-01
abf1a56d-384e-4e74-9b04-d00b17969f9d,7157,7157 Louisville,2024-09-24T13:45:37,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,KentuckyEast,2023-08-01
acdd28a9-36e7-4cbe-ac73-69e6c91bfea8,924,924 Stuart,2024-07-18T12:57:27,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,PalmBeachNorth,2020-01-01
ae61c163-df8a-434c-b7a4-5da74c4ac0a5,246,246 Forestville,2024-07-18T12:57:36,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,DCEAST,2020-01-01
b516350a-dba0-46d7-b199-d5a48d1392da,6161,6161 Rock Hill,2024-07-18T12:56:29,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,CharlotteMetro,2021-04-22
b74b1826-82fb-40dd-b5f6-f5c1b2431066,8041,8041 Bronx,2024-08-30T19:57:00,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,Bronx,2022-03-04
bb786d0a-996a-4c33-8e88-b77e2d9b4510,81001_ET,Eastern - FB Visual Merchandising - WowTown,2024-12-23T17:17:25,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,81001,2024-01-01
c097b82c-3e62-440b-a1d7-b8570a250efc,8218,8218 S Chesapeake,2024-08-30T19:57:10,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,VirginiaBeach,2024-02-01
c1200e3e-a55b-4ed0-b7bf-a70bf4549fbf,6150,6150 Dolphin Mall,2024-08-30T19:56:41,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,MiamiNorth,2021-07-01
c4264fb7-a1a4-4629-932c-5d50ae6d75fe,7057,7057 Anderson,2024-09-24T13:45:40,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,Indianapolis,2021-05-27
c837fae0-81cb-41dd-89cb-4a4b599f446b,8026,8026 Burlington,2024-08-30T19:57:00,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,NewJerseySouth,2021-01-01
c8d061bc-f6a3-4b37-947d-a82eb987fd00,8116,8116 Astoria,2024-09-24T13:45:38,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,Queens,2023-07-01
caeb4250-2063-422e-b550-5e7cc3f4d21c,631,631 Concord Mills,2024-08-30T19:55:44,System,System,ENABLED,,,America/New_York,Sunday,Real,Real,CharlotteMetro,2020-01-01
