Employee ID,Date/Time,Labor Level Transfer,Work Rule Transfer,,Punch Type,Time Zone ID
853181,2/6/2025 5:57,/001421/////,Training CA,,New Shift,134040
853181,2/6/2025 10:06,,,,Out Punch,134040
854196,2/6/2025 9:05,,,,New Shift,134040
854196,2/6/2025 13:39,,,,Out Punch,134040
854175,2/6/2025 9:55,,,,New Shift,134040
854175,2/6/2025 14:00,,,,Out Punch,134040
853181,2/6/2025 10:39,/001421/////,Training CA,,CA 30 Min Meal at LT 5 Hrs,134040
853181,2/6/2025 13:35,,,,Out Punch,134040
852931,2/6/2025 12:32,,,,New Shift,134040
852931,2/6/2025 16:52,,,,Out Punch,134040
854175,2/6/2025 14:30,,,,CA 30 Min Meal at LT 5 Hrs,134040
854175,2/6/2025 18:05,,,,Out Punch,134040
854178,2/6/2025 16:29,,,,New Shift,134040
854178,2/6/2025 20:47,,,,Out Punch,134040
852931,2/6/2025 17:24,,,,CA 30 Min Meal at LT 5 Hrs,134040
852931,2/6/2025 20:48,,,,Out Punch,134040
854196,2/7/2025 9:04,,,,New Shift,134040
854196,2/7/2025 13:35,,,,Out Punch,134040
852906,2/7/2025 11:39,,,,New Shift,134040
852906,2/7/2025 16:25,,,,Out Punch,134040
852906,2/7/2025 17:01,,,,CA 30 Min Meal at LT 5 Hrs,134040
852906,2/7/2025 20:55,,,,Out Punch,134040
852906,2/8/2025 8:07,,,,New Shift,134040
852906,2/8/2025 12:30,,,,Out Punch,134040
852931,2/8/2025 9:57,,,,New Shift,134040
852931,2/8/2025 14:43,,,,Out Punch,134040
854237,2/8/2025 10:02,,,,New Shift,134040
854237,2/8/2025 14:31,,,,Out Punch,134040
853181,2/8/2025 12:55,,,,New Shift,134040
853181,2/8/2025 17:00,,,,Out Punch,134040
852906,2/8/2025 13:00,,,,CA 30 Min Meal at LT 5 Hrs,134040
852906,2/8/2025 16:47,,,,Out Punch,134040
852931,2/8/2025 15:15,,,,CA 30 Min Meal at LT 5 Hrs,134040
852931,2/8/2025 18:27,,,,Out Punch,134040
853437,2/8/2025 17:00,,,,New Shift,134040
853437,2/8/2025 21:01,,,,Out Punch,134040
853181,2/8/2025 17:32,,,,CA 30 Min Meal at LT 5 Hrs,134040
853181,2/8/2025 20:45,,,,Out Punch,134040
840551,1/26/2025 9:20,,,,New Shift,134040
840551,1/26/2025 13:17,,,,Out Punch,134040
840395,1/26/2025 9:59,,,,New Shift,134040
840395,1/26/2025 14:00,,,,Out Punch,134040
840403,1/26/2025 11:30,,,,New Shift,134040
840403,1/26/2025 16:02,,,,Out Punch,134040
840551,1/26/2025 13:47,,,,CA 30 Min Meal at LT 5 Hrs,134040
840551,1/26/2025 17:21,,,,Out Punch,134040
840407,1/26/2025 16:00,,,,New Shift,134040
840407,1/26/2025 19:47,,,,Out Punch,134040
840403,1/26/2025 16:32,,,,CA 30 Min Meal at LT 5 Hrs,134040
840403,1/26/2025 19:48,,,,Out Punch,134040
836863,1/27/2025 9:26,,,,New Shift,134040
836863,1/27/2025 13:42,,,,Out Punch,134040
840365,1/27/2025 10:01,,,,New Shift,134040
840365,1/27/2025 14:09,,,,Out Punch,134040
840367,1/27/2025 12:59,,,,New Shift,134040
840367,1/27/2025 16:29,,,,Out Punch,134040
836863,1/27/2025 14:12,,,,CA 30 Min Meal at LT 5 Hrs,134040
836863,1/27/2025 18:48,,,,Out Punch,134040
840367,1/27/2025 16:59,,,,CA 30 Min Meal at LT 5 Hrs,134040
840367,1/27/2025 20:45,,,,Out Punch,134040
840551,1/28/2025 7:30,,,,New Shift,134040
840551,1/28/2025 11:57,,,,Out Punch,134040
836863,1/28/2025 8:22,,,,New Shift,134040
836863,1/28/2025 12:44,,,,Out Punch,134040
840551,1/28/2025 12:29,,,,CA 30 Min Meal at LT 5 Hrs,134040
840551,1/28/2025 14:07,,,,Out Punch,134040
836863,1/28/2025 13:17,,,,CA 30 Min Meal at LT 5 Hrs,134040
836863,1/28/2025 18:31,,,,Out Punch,134040
840437,1/28/2025 17:03,,,,New Shift,134040
840437,1/28/2025 20:38,,,,Out Punch,134040
840551,1/29/2025 9:19,,,,New Shift,134040
840551,1/29/2025 12:59,,,,Out Punch,134040
840403,1/29/2025 9:30,,,,New Shift,134040
840403,1/29/2025 13:33,,,,Out Punch,134040
840367,1/29/2025 10:00,,,,New Shift,134040
840367,1/29/2025 14:31,,,,Out Punch,134040
836863,1/29/2025 11:24,,,,New Shift,134040
836863,1/29/2025 16:20,,,,Out Punch,134040
840551,1/29/2025 13:29,,,,CA 30 Min Meal at LT 5 Hrs,134040
840551,1/29/2025 17:38,,,,Out Punch,134040
840367,1/29/2025 15:01,,,,CA 30 Min Meal at LT 5 Hrs,134040
840367,1/29/2025 16:34,,,,Out Punch,134040
840547,1/29/2025 16:59,,,,New Shift,134040
840547,1/29/2025 21:17,,,,Out Punch,134040
836863,1/29/2025 16:59,,,,CA 30 Min Meal at LT 5 Hrs,134040
836863,1/29/2025 21:20,,,,Out Punch,134040
840551,1/30/2025 9:30,,,,New Shift,134040
840551,1/30/2025 13:24,,,,Out Punch,134040
840395,1/30/2025 10:00,,,,New Shift,134040
840395,1/30/2025 14:00,,,,Out Punch,134040
840551,1/30/2025 13:55,,,,CA 30 Min Meal at LT 5 Hrs,134040
840551,1/30/2025 17:36,,,,Out Punch,134040
840367,1/30/2025 13:57,,,,New Shift,134040
840367,1/30/2025 17:58,,,,Out Punch,134040
840545,1/30/2025 17:00,,,,New Shift,134040
840545,1/30/2025 20:38,,,,Out Punch,134040
840367,1/30/2025 18:29,,,,CA 30 Min Meal at LT 5 Hrs,134040
840367,1/30/2025 20:34,,,,Out Punch,134040
840403,1/31/2025 6:00,,,,New Shift,134040
840403,1/31/2025 9:19,,,,Out Punch,134040
840551,1/31/2025 6:00,,,,New Shift,134040
840551,1/31/2025 9:19,,,,Out Punch,134040
836863,1/31/2025 7:29,,,,New Shift,134040
836863,1/31/2025 11:25,,,,Out Punch,134040
840403,1/31/2025 9:50,,,,CA 30 Min Meal at LT 5 Hrs,134040
840403,1/31/2025 14:03,,,,Out Punch,134040
840551,1/31/2025 9:51,,,,CA 30 Min Meal at LT 5 Hrs,134040
840551,1/31/2025 14:02,,,,Out Punch,134040
836863,1/31/2025 12:01,,,,CA 30 Min Meal at LT 5 Hrs,134040
836863,1/31/2025 17:16,,,,Out Punch,134040
840408,1/31/2025 14:02,,,,New Shift,134040
840408,1/31/2025 16:31,,,,Out Punch,134040
840547,1/31/2025 17:00,,,,New Shift,134040
840547,1/31/2025 21:01,,,,Out Punch,134040
840408,1/31/2025 17:01,,,,CA 30 Min Meal at LT 5 Hrs,134040
840408,1/31/2025 21:01,,,,Out Punch,134040
836863,2/1/2025 9:29,,,,New Shift,134040
836863,2/1/2025 12:33,,,,Out Punch,134040
840385,2/1/2025 10:00,,,,New Shift,134040
840385,2/1/2025 14:00,,,,Out Punch,134040
836863,2/1/2025 13:12,,,,CA 30 Min Meal at LT 5 Hrs,134040
836863,2/1/2025 17:20,,,,Out Punch,134040
840435,2/1/2025 17:01,,,,New Shift,134040
840435,2/1/2025 20:33,,,,Out Punch,134040
840547,2/2/2025 6:30,,,,New Shift,134040
840547,2/2/2025 11:01,,,,Out Punch,134040
840403,2/2/2025 6:31,,,,New Shift,134040
840403,2/2/2025 11:00,,,,Out Punch,134040
836863,2/2/2025 9:30,,,,New Shift,134040
836863,2/2/2025 14:14,,,,Out Punch,134040
840403,2/2/2025 11:30,,,,CA 30 Min Meal at LT 5 Hrs,134040
840403,2/2/2025 14:08,,,,Out Punch,134040
840547,2/2/2025 11:31,,,,CA 30 Min Meal at LT 5 Hrs,134040
840547,2/2/2025 14:04,,,,Out Punch,134040
836863,2/2/2025 14:56,,,,CA 30 Min Meal at LT 5 Hrs,134040
836863,2/2/2025 17:58,,,,Out Punch,134040
840408,2/2/2025 16:12,,,,New Shift,134040
840408,2/2/2025 20:02,,,,Out Punch,134040
840551,2/3/2025 7:00,,,,New Shift,134040
840551,2/3/2025 11:13,,,,Out Punch,134040
836863,2/3/2025 7:03,,,,New Shift,134040
836863,2/3/2025 11:49,,,,Out Punch,134040
840551,2/3/2025 11:43,,,,CA 30 Min Meal at LT 5 Hrs,134040
840551,2/3/2025 15:00,,,,Out Punch,134040
836863,2/3/2025 12:25,,,,CA 30 Min Meal at LT 5 Hrs,134040
836863,2/3/2025 17:12,,,,Out Punch,134040
840367,2/3/2025 12:30,,,,New Shift,134040
840367,2/3/2025 16:04,,,,Out Punch,134040
840367,2/3/2025 16:34,,,,CA 30 Min Meal at LT 5 Hrs,134040
840367,2/3/2025 20:34,,,,Out Punch,134040
840395,2/3/2025 17:56,,,,New Shift,134040
840395,2/3/2025 21:00,,,,Out Punch,134040
840551,2/4/2025 6:00,,,,New Shift,134040
840551,2/4/2025 9:32,,,,Out Punch,134040
840395,2/4/2025 10:00,,,,New Shift,134040
840395,2/4/2025 14:02,,,,Out Punch,134040
840551,2/4/2025 10:02,,,,CA 30 Min Meal at LT 5 Hrs,134040
840551,2/4/2025 14:00,,,,Out Punch,134040
840403,2/4/2025 14:01,,,,New Shift,134040
840403,2/4/2025 18:00,,,,Out Punch,134040
840407,2/4/2025 17:02,,,,New Shift,134040
840407,2/4/2025 21:01,,,,Out Punch,134040
840367,2/5/2025 5:29,,,,New Shift,134040
840367,2/5/2025 9:54,,,,Out Punch,134040
840551,2/5/2025 9:30,,,,New Shift,134040
840551,2/5/2025 13:30,,,,Out Punch,134040
840367,2/5/2025 10:24,,,,CA 30 Min Meal at LT 5 Hrs,134040
840367,2/5/2025 13:28,,,,Out Punch,134040
836863,2/5/2025 12:00,,,,New Shift,134040
836863,2/5/2025 16:33,,,,Out Punch,134040
840551,2/5/2025 14:00,,,,CA 30 Min Meal at LT 5 Hrs,134040
840551,2/5/2025 17:33,,,,Out Punch,134040
840545,2/5/2025 17:02,,,,New Shift,134040
840545,2/5/2025 21:01,,,,Out Punch,134040
836863,2/5/2025 17:12,,,,CA 30 Min Meal at LT 5 Hrs,134040
836863,2/5/2025 21:02,,,,Out Punch,134040
840367,2/6/2025 9:59,,,,New Shift,134040
840367,2/6/2025 14:20,,,,Out Punch,134040
840551,2/6/2025 12:56,,,,New Shift,134040
840551,2/6/2025 16:07,,,,Out Punch,134040
840367,2/6/2025 14:50,,,,CA 30 Min Meal at LT 5 Hrs,134040
840367,2/6/2025 18:34,,,,Out Punch,134040
840551,2/6/2025 16:37,,,,CA 30 Min Meal at LT 5 Hrs,134040
840551,2/6/2025 21:00,,,,Out Punch,134040
840403,2/6/2025 17:00,,,,New Shift,134040
840403,2/6/2025 21:00,,,,Out Punch,134040
840403,2/7/2025 5:00,,,,New Shift,134040
840403,2/7/2025 9:44,,,,Out Punch,134040
840551,2/7/2025 5:01,,,,New Shift,134040
840551,2/7/2025 9:43,,,,Out Punch,134040
836863,2/7/2025 9:30,,,,New Shift,134040
836863,2/7/2025 14:01,,,,Out Punch,134040
840385,2/7/2025 9:58,,,,New Shift,134040
840385,2/7/2025 13:00,,,,Out Punch,134040
840551,2/7/2025 10:14,,,,CA 30 Min Meal at LT 5 Hrs,134040
840551,2/7/2025 13:14,,,,Out Punch,134040
840367,2/7/2025 12:26,,,,New Shift,134040
840367,2/7/2025 16:31,,,,Out Punch,134040
836863,2/7/2025 14:54,,,,CA 30 Min Meal at LT 5 Hrs,134040
836863,2/7/2025 18:04,,,,Out Punch,134040
840367,2/7/2025 17:01,,,,CA 30 Min Meal at LT 5 Hrs,134040
840367,2/7/2025 20:32,,,,Out Punch,134040
840436,2/7/2025 17:05,,,,New Shift,134040
840436,2/7/2025 20:59,,,,Out Punch,134040
836863,2/8/2025 9:28,,,,New Shift,134040
836863,2/8/2025 14:00,,,,Out Punch,134040
840407,2/8/2025 9:59,,,,New Shift,134040
840407,2/8/2025 13:42,,,,Out Punch,134040
840408,2/8/2025 13:32,,,,New Shift,134040
840408,2/8/2025 17:00,,,,Out Punch,134040
836863,2/8/2025 14:39,,,,CA 30 Min Meal at LT 5 Hrs,134040
836863,2/8/2025 18:16,,,,Out Punch,134040
840365,2/8/2025 16:59,,,,New Shift,134040
840365,2/8/2025 21:16,,,,Out Punch,134040
840375,2/8/2025 17:00,,,,New Shift,134040
840375,2/8/2025 21:00,,,,Out Punch,134040
840408,2/8/2025 17:30,,,,CA 30 Min Meal at LT 5 Hrs,134040
840408,2/8/2025 21:16,,,,Out Punch,134040
880832,1/27/2025 14:10,,,,New Shift,134040
880832,1/27/2025 17:03,,,,Out Punch,134040
860995,1/27/2025 16:53,,,,New Shift,134040
860995,1/27/2025 20:31,,,,Out Punch,134040
863667,1/28/2025 7:30,,,,New Shift,134040
863667,1/28/2025 12:16,,,,Out Punch,134040
875747,1/28/2025 9:59,,,,New Shift,134040
875747,1/28/2025 14:00,,,,Out Punch,134040
860995,1/28/2025 12:28,,,,New Shift,134040
860995,1/28/2025 15:24,,,,Out Punch,134040
860995,1/28/2025 15:54,,,,CA 30 Min Meal at LT 5 Hrs,134040
860995,1/28/2025 20:39,,,,Out Punch,134040
875747,1/29/2025 10:00,,,,New Shift,134040
875747,1/29/2025 14:30,,,,Out Punch,134040
860995,1/30/2025 12:25,,,,New Shift,134040
860995,1/30/2025 16:22,,,,Out Punch,134040
860995,1/30/2025 16:53,,,,CA 30 Min Meal at LT 5 Hrs,134040
860995,1/30/2025 20:39,,,,Out Punch,134040
860995,2/1/2025 12:24,,,,New Shift,134040
860995,2/1/2025 16:15,,,,Out Punch,134040
860995,2/1/2025 16:46,,,,CA 30 Min Meal at LT 5 Hrs,134040
860995,2/1/2025 20:35,,,,Out Punch,134040
860995,2/2/2025 11:55,,,,New Shift,134040
860995,2/2/2025 16:10,,,,Out Punch,134040
880833,2/2/2025 14:12,,,,New Shift,134040
880833,2/2/2025 18:14,,,,Out Punch,134040
860995,2/2/2025 16:41,,,,CA 30 Min Meal at LT 5 Hrs,134040
860995,2/2/2025 20:03,,,,Out Punch,134040
875747,2/3/2025 10:00,,,,New Shift,134040
875747,2/3/2025 14:33,,,,Out Punch,134040
860995,2/3/2025 13:01,,,,New Shift,134040
860995,2/3/2025 16:35,,,,Out Punch,134040
860995,2/3/2025 17:05,,,,CA 30 Min Meal at LT 5 Hrs,134040
860995,2/3/2025 21:01,,,,Out Punch,134040
863667,2/4/2025 6:02,,,,New Shift,134040
863667,2/4/2025 10:30,,,,Out Punch,134040
860995,2/4/2025 12:54,,,,New Shift,134040
860995,2/4/2025 16:15,,,,Out Punch,134040
860995,2/4/2025 16:45,,,,CA 30 Min Meal at LT 5 Hrs,134040
860995,2/4/2025 21:02,,,,Out Punch,134040
875747,2/5/2025 10:27,,,,New Shift,134040
875747,2/5/2025 14:28,,,,Out Punch,134040
860995,2/6/2025 9:25,,,,New Shift,134040
860995,2/6/2025 13:05,,,,Out Punch,134040
880832,2/6/2025 10:00,,,,New Shift,134040
880832,2/6/2025 14:04,,,,Out Punch,134040
860995,2/6/2025 13:35,,,,CA 30 Min Meal at LT 5 Hrs,134040
860995,2/6/2025 17:32,,,,Out Punch,134040
860995,2/7/2025 12:55,,,,New Shift,134040
860995,2/7/2025 17:01,,,,Out Punch,134040
860995,2/7/2025 17:32,,,,CA 30 Min Meal at LT 5 Hrs,134040
860995,2/7/2025 21:00,,,,Out Punch,134040
842893,1/27/2025 7:00,,,,New Shift,134040
842893,1/27/2025 11:00,,,,Out Punch,134040
842893,1/27/2025 11:30,,,,CA 30 Min Meal at LT 5 Hrs,134040
842893,1/27/2025 16:30,,,,Out Punch,134040
842893,1/28/2025 7:07,,,,New Shift,134040
842893,1/28/2025 10:58,,,,Out Punch,134040
842893,1/28/2025 11:31,,,,CA 30 Min Meal at LT 5 Hrs,134040
842893,1/28/2025 16:25,,,,Out Punch,134040
842893,1/29/2025 7:43,,,,New Shift,134040
842893,1/29/2025 11:00,,,,Out Punch,134040
842893,1/29/2025 11:30,,,,CA 30 Min Meal at LT 5 Hrs,134040
842893,1/29/2025 16:30,,,,Out Punch,134040
842893,1/30/2025 8:39,,,,New Shift,134040
842893,1/30/2025 12:00,,,,Out Punch,134040
842893,1/30/2025 12:30,,,,CA 30 Min Meal at LT 5 Hrs,134040
842893,1/30/2025 16:30,,,,Out Punch,134040
842893,1/31/2025 7:28,,,,New Shift,134040
842893,1/31/2025 11:00,,,,Out Punch,134040
842893,1/31/2025 11:30,,,,CA 30 Min Meal at LT 5 Hrs,134040
842893,1/31/2025 15:22,,,,Out Punch,134040
842893,2/3/2025 7:22,,,,New Shift,134040
842893,2/3/2025 16:23,,,,Out Punch,134040
842893,2/5/2025 11:55,,,,New Shift,134040
842893,2/5/2025 16:45,,,,Out Punch,134040
842893,2/5/2025 17:15,,,,CA 30 Min Meal at LT 5 Hrs,134040
842893,2/5/2025 20:02,,,,Out Punch,134040
842893,2/6/2025 7:00,,,,New Shift,134040
842893,2/6/2025 11:00,,,,Out Punch,134040
842893,2/6/2025 11:30,,,,CA 30 Min Meal at LT 5 Hrs,134040
842893,2/6/2025 17:18,,,,Out Punch,134040
842893,2/7/2025 7:23,,,,New Shift,134040
842893,2/7/2025 17:16,,,,Out Punch,134040
842893,2/8/2025 9:00,,,,New Shift,134040
842893,2/8/2025 13:45,,,,Out Punch,134040
842893,2/8/2025 14:15,,,,CA 30 Min Meal at LT 5 Hrs,134040
842893,2/8/2025 20:07,,,,Out Punch,134040
849283,1/26/2025 8:03,,,,New Shift,134040
849283,1/26/2025 12:00,,,,Out Punch,134040
845502,1/26/2025 8:03,,,,New Shift,134040
845502,1/26/2025 12:32,,,,Out Punch,134040
849283,1/26/2025 12:31,,,,CA 30 Min Meal at LT 5 Hrs,134040
849283,1/26/2025 16:02,,,,Out Punch,134040
845502,1/26/2025 13:02,,,,CA 30 Min Meal at LT 5 Hrs,134040
845502,1/26/2025 16:04,,,,Out Punch,134040
849160,1/26/2025 16:00,,,,New Shift,134040
849160,1/26/2025 20:06,,,,Out Punch,134040
849173,1/26/2025 16:00,,,,New Shift,134040
849173,1/26/2025 20:05,,,,Out Punch,134040
849283,1/27/2025 10:01,,,,New Shift,134040
849283,1/27/2025 14:09,,,,Out Punch,134040
849161,1/27/2025 14:05,,,,New Shift,134040
849161,1/27/2025 18:04,,,,Out Punch,134040
878834,1/27/2025 15:59,,,,New Shift,134040
878834,1/27/2025 20:15,,,,Out Punch,134040
849161,1/27/2025 18:34,,,,CA 30 Min Meal at LT 5 Hrs,134040
849161,1/27/2025 20:15,,,,Out Punch,134040
867928,1/28/2025 6:00,,,,New Shift,134040
867928,1/28/2025 10:01,,,,Out Punch,134040
749885,1/28/2025 6:00,,,,New Shift,134040
749885,1/28/2025 10:38,,,,Out Punch,134040
845502,1/28/2025 9:46,,,,New Shift,134040
845502,1/28/2025 13:50,,,,Out Punch,134040
867928,1/28/2025 10:31,,,,CA 30 Min Meal at LT 5 Hrs,134040
867928,1/28/2025 14:11,,,,Out Punch,134040
749885,1/28/2025 11:10,,,,CA 30 Min Meal at LT 5 Hrs,134040
749885,1/28/2025 14:24,,,,Out Punch,134040
845502,1/28/2025 14:20,,,,CA 30 Min Meal at LT 5 Hrs,134040
845502,1/28/2025 16:10,,,,Out Punch,134040
849161,1/28/2025 16:25,,,,New Shift,134040
849161,1/28/2025 20:05,,,,Out Punch,134040
749885,1/29/2025 8:33,,,,New Shift,134040
749885,1/29/2025 12:30,,,,Out Punch,134040
845502,1/29/2025 9:45,,,,New Shift,134040
845502,1/29/2025 13:51,,,,Out Punch,134040
849188,1/29/2025 9:59,,,,New Shift,134040
849188,1/29/2025 14:08,,,,Out Punch,134040
845502,1/29/2025 14:21,,,,CA 30 Min Meal at LT 5 Hrs,134040
845502,1/29/2025 16:30,,,,Out Punch,134040
849173,1/29/2025 16:00,,,,New Shift,134040
849173,1/29/2025 20:11,,,,Out Punch,134040
849001,1/29/2025 16:15,,,,New Shift,134040
849001,1/29/2025 20:10,,,,Out Punch,134040
867928,1/30/2025 4:59,,,,New Shift,134040
867928,1/30/2025 9:01,,,,Out Punch,134040
749885,1/30/2025 5:00,,,,New Shift,134040
749885,1/30/2025 9:29,,,,Out Punch,134040
880092,1/30/2025 5:00,,,,New Shift,134040
880092,1/30/2025 9:11,,,,Out Punch,134040
749885,1/30/2025 10:02,,,,CA 30 Min Meal at LT 5 Hrs,134040
749885,1/30/2025 13:30,,,,Out Punch,134040
880092,1/30/2025 10:11,,,,CA 30 Min Meal at LT 5 Hrs,134040
880092,1/30/2025 13:30,,,,Out Punch,134040
849173,1/30/2025 13:30,,,,New Shift,134040
849173,1/30/2025 17:34,,,,Out Punch,134040
878834,1/30/2025 15:59,,,,New Shift,134040
878834,1/30/2025 20:04,,,,Out Punch,134040
849173,1/30/2025 18:04,,,,CA 30 Min Meal at LT 5 Hrs,134040
849173,1/30/2025 20:04,,,,Out Punch,134040
749885,1/31/2025 6:59,,,,New Shift,134040
749885,1/31/2025 11:14,,,,Out Punch,134040
845502,1/31/2025 10:03,,,,New Shift,134040
845502,1/31/2025 14:56,,,,Out Punch,134040
749885,1/31/2025 11:44,,,,CA 30 Min Meal at LT 5 Hrs,134040
749885,1/31/2025 14:36,,,,Out Punch,134040
849173,1/31/2025 15:00,,,,New Shift,134040
849173,1/31/2025 19:58,,,,Out Punch,134040
849188,1/31/2025 15:12,,,,New Shift,134040
849188,1/31/2025 19:57,,,,Out Punch,134040
749885,2/1/2025 9:47,,,,New Shift,134040
749885,2/1/2025 12:33,,,,Out Punch,134040
849283,2/1/2025 10:02,,,,New Shift,134040
849283,2/1/2025 14:06,,,,Out Punch,134040
749885,2/1/2025 13:03,,,,CA 30 Min Meal at LT 5 Hrs,134040
749885,2/1/2025 17:15,,,,Out Punch,134040
849283,2/1/2025 14:37,,,,CA 30 Min Meal at LT 5 Hrs,134040
849283,2/1/2025 16:00,,,,Out Punch,134040
849436,2/1/2025 15:58,,,,New Shift,134040
849436,2/1/2025 20:02,,,,Out Punch,134040
849161,2/1/2025 16:00,,,,New Shift,134040
849161,2/1/2025 20:03,,,,Out Punch,134040
749885,2/2/2025 7:21,,,,New Shift,134040
749885,2/2/2025 11:36,,,,Out Punch,134040
880092,2/2/2025 7:21,,,,New Shift,134040
880092,2/2/2025 11:28,,,,Out Punch,134040
849283,2/2/2025 10:00,,,,New Shift,134040
849283,2/2/2025 13:07,,,,Out Punch,134040
880092,2/2/2025 11:59,,,,CA 30 Min Meal at LT 5 Hrs,134040
880092,2/2/2025 13:44,,,,Out Punch,134040
749885,2/2/2025 12:07,,,,CA 30 Min Meal at LT 5 Hrs,134040
749885,2/2/2025 13:44,,,,Out Punch,134040
849161,2/2/2025 13:29,,,,New Shift,134040
849161,2/2/2025 17:02,,,,Out Punch,134040
849283,2/2/2025 13:37,,,,CA 30 Min Meal at LT 5 Hrs,134040
849283,2/2/2025 17:50,,,,Out Punch,134040
849160,2/2/2025 16:00,,,,New Shift,134040
849160,2/2/2025 20:04,,,,Out Punch,134040
849436,2/2/2025 16:13,,,,New Shift,134040
849436,2/2/2025 20:04,,,,Out Punch,134040
849161,2/2/2025 17:32,,,,CA 30 Min Meal at LT 5 Hrs,134040
849161,2/2/2025 20:04,,,,Out Punch,134040
867928,2/3/2025 8:47,,,,New Shift,134040
867928,2/3/2025 12:51,,,,Out Punch,134040
845502,2/3/2025 9:13,,,,New Shift,134040
845502,2/3/2025 15:48,,,,Out Punch,134040
849283,2/3/2025 10:02,,,,New Shift,134040
849283,2/3/2025 14:57,,,,Out Punch,134040
849161,2/3/2025 14:00,,,,New Shift,134040
849161,2/3/2025 17:55,,,,Out Punch,134040
878834,2/3/2025 15:59,,,,New Shift,134040
878834,2/3/2025 19:47,,,,Out Punch,134040
849161,2/3/2025 18:25,,,,CA 30 Min Meal at LT 5 Hrs,134040
849161,2/3/2025 19:46,,,,Out Punch,134040
749885,2/4/2025 6:03,,,,New Shift,134040
749885,2/4/2025 10:49,,,,Out Punch,134040
880092,2/4/2025 6:09,,,,New Shift,134040
880092,2/4/2025 6:59,,,,Out Punch,134040
867928,2/4/2025 6:15,,,,New Shift,134040
867928,2/4/2025 10:49,,,,Out Punch,134040
849188,2/4/2025 9:41,,,,New Shift,134040
849188,2/4/2025 13:53,,,,Out Punch,134040
845502,2/4/2025 9:45,,,,New Shift,134040
845502,2/4/2025 13:15,,,,Out Punch,134040
867928,2/4/2025 11:20,,,,CA 30 Min Meal at LT 5 Hrs,134040
867928,2/4/2025 14:07,,,,Out Punch,134040
749885,2/4/2025 11:22,,,,CA 30 Min Meal at LT 5 Hrs,134040
749885,2/4/2025 14:35,,,,Out Punch,134040
845502,2/4/2025 13:45,,,,CA 30 Min Meal at LT 5 Hrs,134040
845502,2/4/2025 16:01,,,,Out Punch,134040
849173,2/4/2025 14:00,,,,New Shift,134040
849173,2/4/2025 18:20,,,,Out Punch,134040
878834,2/4/2025 15:59,,,,New Shift,134040
878834,2/4/2025 19:48,,,,Out Punch,134040
849173,2/4/2025 18:50,,,,CA 30 Min Meal at LT 5 Hrs,134040
849173,2/4/2025 19:47,,,,Out Punch,134040
845502,2/5/2025 9:00,,,,New Shift,134040
845502,2/5/2025 13:40,,,,Out Punch,134040
867928,2/5/2025 9:27,,,,New Shift,134040
867928,2/5/2025 13:31,,,,Out Punch,134040
849188,2/5/2025 10:00,,,,New Shift,134040
849188,2/5/2025 14:06,,,,Out Punch,134040
845502,2/5/2025 14:10,,,,CA 30 Min Meal at LT 5 Hrs,134040
845502,2/5/2025 16:05,,,,Out Punch,134040
849173,2/5/2025 16:00,,,,New Shift,134040
849173,2/5/2025 20:02,,,,Out Punch,134040
849001,2/5/2025 16:04,,,,New Shift,134040
849001,2/5/2025 20:02,,,,Out Punch,134040
749885,2/6/2025 5:05,,,,New Shift,134040
749885,2/6/2025 8:16,,,,Out Punch,134040
880092,2/6/2025 5:05,,,,New Shift,134040
880092,2/6/2025 9:58,,,,Out Punch,134040
867928,2/6/2025 5:05,,,,New Shift,134040
867928,2/6/2025 9:54,,,,Out Punch,134040
845502,2/6/2025 9:52,,,,New Shift,134040
845502,2/6/2025 12:30,,,,Out Punch,134040
867928,2/6/2025 10:25,,,,CA 30 Min Meal at LT 5 Hrs,134040
867928,2/6/2025 11:57,,,,Out Punch,134040
880092,2/6/2025 10:31,,,,CA 30 Min Meal at LT 5 Hrs,134040
880092,2/6/2025 11:57,,,,Out Punch,134040
845502,2/6/2025 13:00,,,,CA 30 Min Meal at LT 5 Hrs,134040
845502,2/6/2025 16:11,,,,Out Punch,134040
849161,2/6/2025 14:00,,,,New Shift,134040
849161,2/6/2025 18:06,,,,Out Punch,134040
878834,2/6/2025 16:00,,,,New Shift,134040
878834,2/6/2025 19:57,,,,Out Punch,134040
849161,2/6/2025 18:36,,,,CA 30 Min Meal at LT 5 Hrs,134040
849161,2/6/2025 19:58,,,,Out Punch,134040
880092,2/7/2025 7:22,,,,New Shift,134040
880092,2/7/2025 11:35,,,,Out Punch,134040
749885,2/7/2025 10:04,,,,New Shift,134040
749885,2/7/2025 13:57,,,,Out Punch,134040
880092,2/7/2025 12:09,,,,CA 30 Min Meal at LT 5 Hrs,134040
880092,2/7/2025 13:15,,,,Out Punch,134040
749885,2/7/2025 14:31,,,,CA 30 Min Meal at LT 5 Hrs,134040
749885,2/7/2025 17:13,,,,Out Punch,134040
849161,2/7/2025 16:00,,,,New Shift,134040
849161,2/7/2025 20:24,,,,Out Punch,134040
849173,2/7/2025 16:00,,,,New Shift,134040
849173,2/7/2025 20:24,,,,Out Punch,134040
849436,2/7/2025 16:00,,,,New Shift,134040
849436,2/7/2025 20:19,,,,Out Punch,134040
849160,2/8/2025 10:01,,,,New Shift,134040
849160,2/8/2025 14:01,,,,Out Punch,134040
845502,2/8/2025 12:22,,,,New Shift,134040
